user_type,pair,hash,height,time,order_id,status,direction,bidder_addr,offer_amount,ask_amount,leverage,margin_amount,entry_price,take_profit,stop_loss,pnl,fee,funding_payment,,
BOT,ORAI_USDC,879841815AE68EABAD56240AD8E42DBEA8C0DF4A556557FDC1B1E3C8BAD1B64E,14622387,2023-11-30 11:37:38,457,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,3843.687992,947.105737,3,1281.229331,4.058351,4.126002,2.840854,-0.000001,1.539322,-0.061561,,
BOT,INJ_USDC,8D2D3EC85B5346D11251B59F578B7F6409730C997580E3CE928328F5B0A00FFA,14623287,2023-11-30 13:03:37,445,Close,BUY,orai1nza67tu4pv6uueqmynytqzelejpykr5d3tkqnd,8221.366191,469.625881,3,2651.562864,16.938352,17.220711,11.856883,266.677599,3.185698,-2.952537,,
USER,INJ_USDC,1C433C84A00F249C7DEB98CBA0D1E21110D06DEFFC76DA0008ECDBB80A6E7463,14623695,2023-11-30 13:42:42,459,Close,SELL,orai17a7yeypmflmfmndelpue2cdq4yh2lf4ujg4s6v,10.000448,0.569477,1,9.996,17.552947,15.797652,0,-0.004448,0.004,0.004488,,
USER,ORAI_USDC,5651C85AD083BDB44F92119138DA0C00B5B3110A11CFF5DDDC4AB1BCC40EF566,14624394,2023-11-30 14:49:28,410,Close,BUY,orai16kn05tue27qkvxtzlv4d796mdhen63fyxf7mee,583.462168,145.776903,3,200.230269,4.120617,4.807386,3.433847,-17.228639,0.240564,-1.705298,,
USER,ORAI_USDC,3D6C3552BA64F44D466C142FD31E607A25E380FA49626E7F717CCF6D258CBCA3,14623959,2023-11-30 14:07:53,431,Close,BUY,orai1wvu8zmxp2spyqg55l7n5jgxt7fjjtenm596ugl,14.637603,3.677653,3,4.994,4.073793,4.209586,3.73431,-0.344397,0.006,-0.042248,,
BOT,ORAI_USDC,9CB5260CB60F5989F8F193694A442B3C00BD3B3EC7A535F398EA1AC90901C154,14624013,2023-11-30 14:13:03,460,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4481.905241,1122.712992,3,1510.380143,4.035884,3.968605,5.246631,49.235188,1.814632,4.472888,,
USER,INJ_USDC,FDCD21EEFFB04C4557A5580020B8E7A65BA9DB6E617B5A83D92483FBB87FA5D8,14624199,2023-11-30 14:30:50,458,Close,BUY,orai1zepr4z9v0lyuwkyu8a06xfc9mc6g6zrf4jlfx5,600.185379,34.184176,3,199.972936,17.549605,20.474539,16.087136,0.266571,0.240254,-0.798063,,
USER,INJ_USDC,F0E2BC393761640D25509C5EB41F5024BA39AE8359E0051657F60DE3DB30E16E,14624170,2023-11-30 14:28:04,464,Close,SELL,orai17a7yeypmflmfmndelpue2cdq4yh2lf4ujg4s6v,9.996005,0.569224,1,9.996,17.560749,15.804674,0,-0.000005,0.004,0,,
BOT,ORAI_USDC,E907AF015FE9445EA16B0E6984E49BE5724538CBBDBD9F8D40CD2CCF46097EF0,14625244,2023-11-30 16:11:00,461,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,3808.493392,965.970517,3,1292.274447,4.013397,3.946494,5.217399,68.329949,1.552592,10.208376,,
BOT,ORAI_USDC,E907AF015FE9445EA16B0E6984E49BE5724538CBBDBD9F8D40CD2CCF46097EF0,14625244,2023-11-30 16:11:00,463,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4262.627695,1075.31986,3,1430.750586,3.991604,3.925063,5.189067,29.624063,1.718962,10.32307,,
USER,ORAI_USDC,5723271BB1C662C3689578BE3A2DD3104B2956007D13A00DA6D91692624EA4DA,14625957,2023-11-30 17:19:12,351,Close,BUY,orai12zyu8w93h0q2lcnt50g3fn0w3yqnhy4fvawaqz,0.282358,0.071691,3,0.09988,4.179604,4.318924,0,-0.017282,0.00012,-0.000646,,
USER,ORAI_USDC,93B406E492924D33A547DE493DD2B1BBDFE3CA8A21A7CE6EC54715758D1155E4,14625929,2023-11-30 17:16:23,373,Close,SELL,orai1uesy4qnqathqlxalakh9r5slvjlvq6appzdhjr,740.29174,188.053904,3,260.101097,4.149359,2.766239,0,40.011551,0.312496,3.032181,,
BOT,ORAI_USDC,62867ED9B6980E6BCA00736018E70F49A1ECD0BBC111F665C2ECB51284DB91D3,14626447,2023-11-30 18:06:08,465,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4414.623965,1131.610814,3,1504.604058,3.988837,3.922342,5.185469,99.188209,1.807694,16.575835,,
BOT,ORAI_USDC,62867ED9B6980E6BCA00736018E70F49A1ECD0BBC111F665C2ECB51284DB91D3,14626447,2023-11-30 18:06:08,466,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,3895.385404,992.934786,3,1312.780344,3.966364,3.900245,5.156256,42.955628,1.577228,14.544508,,
BOT,ORAI_USDC,C56C8B412C3B29B45F50DB7828A94FE387CF3320C104F9FC3B697C9068363FB9,14626608,2023-11-30 18:21:29,467,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4350.402119,1116.865392,3,1468.394225,3.944237,3.878485,5.127489,54.780556,1.76419,16.359844,,
BOT,ORAI_USDC,C56C8B412C3B29B45F50DB7828A94FE387CF3320C104F9FC3B697C9068363FB9,14626608,2023-11-30 18:21:29,468,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4059.499796,1036.286578,3,1369.440897,3.964465,3.898377,5.153787,48.822895,1.645302,11.06754,,
BOT,ORAI_USDC,A0F3BD4A1E0E475EA095C650C9EE01D915A96FC9373F2AF36B3266150AF2595D,14626966,2023-11-30 18:55:37,471,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4571.242313,1167.387073,3,1533.835784,3.941715,3.876005,5.12421,30.265039,1.842814,12.467693,,
BOT,ORAI_USDC,71A848C9D28AAF9412A6BBF1F544F84913EEC1638E3A8011293E2EA903EE2E43,14627000,2023-11-30 18:58:51,474,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4945.087695,1254.800062,3,1641.915061,3.925521,3.86008,5.103157,-19.342512,1.972664,7.201297,,
BOT,ORAI_USDC,91BB81BF6E47D5DA2CF71CD57FE34764168E53BD0E59FE16BB9F940519195224,14627575,2023-11-30 19:53:54,476,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4430.573797,1117.16965,3,1452.70677,3.901037,3.836005,5.071329,-72.453487,1.745342,1.860087,,
BOT,ORAI_USDC,91BB81BF6E47D5DA2CF71CD57FE34764168E53BD0E59FE16BB9F940519195224,14627575,2023-11-30 19:53:54,477,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5299.422085,1327.588428,3,1734.557723,3.919643,3.854298,5.095513,-95.748916,2.08397,2.210434,,
USER,ORAI_USDC,6EDAD8E3A178315DEEAB623FB23482DDA80B0B6467E2FA2C6A095EF79383D398,14627039,2023-11-30 19:02:35,478,Close,SELL,orai1wvu8zmxp2spyqg55l7n5jgxt7fjjtenm596ugl,18.295347,4.626935,3,6.024089,3.905883,3.775686,4.231373,-0.22308,0.007236,0.007703,,
BOT,ORAI_USDC,F2A94360D0E017004ED04293675DA066D6EEEB3511CA6BFB19056CF52869BBA6,14628552,2023-11-30 21:27:16,479,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4274.074857,1077.113057,3,1398.373252,3.894781,3.829854,5.063197,-78.955101,1.680062,-2.091753,,
BOT,ORAI_USDC,F2A94360D0E017004ED04293675DA066D6EEEB3511CA6BFB19056CF52869BBA6,14628552,2023-11-30 21:27:16,480,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4701.319683,1177.69809,3,1537.246622,3.915893,3.850613,5.090641,-89.579817,1.846912,-2.287089,,
BOT,ORAI_USDC,631C7D331D7219AD2ED83E334F483B410D6CE128D26CDB2265D2BD8D04CC9A00,14629236,2023-11-30 22:32:46,482,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5356.952678,1353.517026,3,1800.850157,3.99149,3.924948,5.188914,45.597793,2.163616,-5.202919,,
USER,ORAI_USDC,FD608DD24F3782B7453C60D125985606EA669A83F60A7C57CB8EC8CE0B62B450,14629665,2023-11-30 23:13:40,472,Close,BUY,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,970.268489,244.433428,3,320.378356,3.932093,4.063162,0,9.133421,0.384914,-0.973822,,
BOT,ORAI_USDC,4B10D7CF4A243FACCACCABF44A3DA4F39880F0F51B179B0ED61255BE7485A6B8,14630420,2023-12-01 00:25:42,484,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,13363.99588,3370.78989,3,4518.333723,4.021312,3.954247,5.227649,191.005294,5.428514,-7.162928,,
USER,ORAI_USDC,7FE1BECF4E9536DC5BD33E6E066903A86429A95D2FCCF22249A722E60599F8F6,14630465,2023-12-01 00:29:59,489,Close,SELL,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,889.924869,226.74261,3,299.64,3.964495,3.832345,0,8.995131,0.36,-0.011337,,
BOT,ORAI_USDC,97C7BEF6D0A2570FB2568EAB820D2646C526A17832A52B6DA706B85DF1E93096,14630941,2023-12-01 01:15:38,486,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5322.052598,1349.90641,3,1786.810383,3.970965,3.904764,5.162231,38.378551,2.146748,1.672534,,
BOT,ORAI_USDC,97C7BEF6D0A2570FB2568EAB820D2646C526A17832A52B6DA706B85DF1E93096,14630941,2023-12-01 01:15:38,487,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,6328.911716,1592.806183,3,2117.133516,3.987553,3.921074,5.183792,22.488832,2.543612,1.973486,,
BOT,ORAI_USDC,AEB37FBF1FBA8F9A0F7D8694724C6A399AA8BA190CB049B07F7BD25A6438E78E,14631190,2023-12-01 01:39:28,488,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5062.618574,1289.154321,3,1700.448441,3.957125,3.891157,5.144241,38.726749,2.042988,1.597262,,
BOT,ORAI_USDC,AEB37FBF1FBA8F9A0F7D8694724C6A399AA8BA190CB049B07F7BD25A6438E78E,14631190,2023-12-01 01:39:28,490,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,6206.47144,1568.514094,3,2062.953776,3.945684,3.879902,5.129363,-17.610112,2.478518,1.728502,,
BOT,ORAI_USDC,17CD29D67F044D604825A339B8802AB2A1E6DC6568EC5397D7B334834630064A,14631372,2023-12-01 01:56:50,491,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,14756.65356,3701.158807,3,4886.996967,3.961189,3.895122,5.149484,-95.662661,5.871442,4.078677,,
USER,ORAI_USDC,83C65CAFBDAAE1A0A22272357A795BEB7700B3D670BA2BE6100F37FE542070A9,14631329,2023-12-01 01:52:45,493,Close,BUY,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,1024.49292,259.322228,3,337.981089,3.909974,4.040306,0,10.549653,0.406064,-0.285773,,
USER,ORAI_USDC,012E3D71DF0EA29C63C531F826DFC76D5531B1767C31BF01CE8E494B61DD910C,14631388,2023-12-01 01:58:22,494,Close,BUY,orai1g2ucrt0v7h762c2dtj30ytyr8497ugm5n0nxla,3028.972656,764.280288,3,998.8,3.920551,4.051236,0,32.572656,1.2,-0.842236,,
USER,ORAI_USDC,905A27FC673672F1043523C018A5D18150BE601E78E268259EE9345E2F379BB9,14631290,2023-12-01 01:49:00,499,Close,BUY,orai12h2qh0mujjytzhsth3sjeth6sg766kdr9868g7,299.639999,75.778298,3,99.88,3.954166,4.17,3.8,-0.000001,0.12,0,,
BOT,ORAI_USDC,02CB04FC2917280AB84ECEC33C10AFC7873A1F73BDD56E977EE3D5E6EE32E4C8,14632208,2023-12-01 03:16:36,492,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,3785.364976,961.253892,3,1255.149641,3.917226,3.851927,5.092378,-19.916053,1.507988,3.129842,,
BOT,ORAI_USDC,02CB04FC2917280AB84ECEC33C10AFC7873A1F73BDD56E977EE3D5E6EE32E4C8,14632208,2023-12-01 03:16:36,495,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,3942.161856,995.893447,3,1321.130774,3.979735,3.913393,5.173638,21.230466,1.58726,2.145154,,
BOT,ORAI_USDC,91DA2CFA0F0F87DAC4024BCC3210AE5CFF2DEA6E1AC659D7A87FDFC4EC315A8B,14632646,2023-12-01 03:58:33,496,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4899.751457,1262.902337,3,1665.320209,3.955935,3.889987,5.142694,96.20917,2.000784,2.720291,,
BOT,ORAI_USDC,372E588347A6C5AF82C0586CE71B9C45FFFB39EE7E65726F588B8B59BF524623,14632800,2023-12-01 04:13:17,497,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5453.205628,1395.756327,3,1827.600225,3.928193,3.862705,5.106627,29.595047,2.195754,6.522369,,
BOT,ORAI_USDC,12F4582EDADD0186E7256D261E713EF7F7D77FBC4E939850E7E512833814EB27,14633005,2023-12-01 04:32:54,498,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,3724.193773,952.184208,3,1257.954945,3.963376,3.897307,5.152373,49.671062,1.511358,4.449556,,
BOT,ORAI_USDC,12F4582EDADD0186E7256D261E713EF7F7D77FBC4E939850E7E512833814EB27,14633005,2023-12-01 04:32:54,500,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,10238.67022,2593.331307,3,3456.71364,3.998772,3.932092,5.198359,131.470701,4.15304,12.118637,,
BOT,ORAI_USDC,E9A17FC4F7BF3C8EAA01401C0731D8B975473D48D8214FDA6BC018987BA85713,14633407,2023-12-01 05:11:23,502,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,6169.539717,1567.060913,3,2060.306584,3.944275,3.878517,5.127531,11.380035,2.475338,9.145367,,
BOT,ORAI_USDC,43C45E81B34A76C7AFB6378AD3FDF23F891128F163DF7944ED72984FB5060912,14633604,2023-12-01 05:30:20,503,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4660.459125,1180.862476,3,1557.352333,3.956478,3.890521,5.143401,11.597874,1.871068,5.721278,,
BOT,ORAI_USDC,BB1AEA1CD3E9592AB4998FFDDB28DE7C9A221AC753FC440C1B405F699A621724,14633919,2023-12-01 06:00:27,504,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,8226.058213,2066.410313,3,2701.930082,3.922643,3.85724,5.099402,-120.267967,3.24621,11.592561,,
BOT,ORAI_USDC,0607CA335CAD88AA9B5E068A906B9B3CE9DBCCFEB29AA613208CF253091A865B,14634465,2023-12-01 06:52:36,506,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,6736.539555,1684.642329,3,2181.086206,3.884063,3.819308,5.049255,-193.280937,2.620446,9.450843,,
BOT,ORAI_USDC,BB411257F9BD5015D86E9DD7FF7D26C309B297B4B7BC0BD7571784AE71C01E9D,14635650,2023-12-01 08:45:47,507,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4688.802884,1181.208554,3,1539.191943,3.909196,3.844027,5.081935,-71.227055,1.849248,2.108457,,
BOT,ORAI_USDC,962C1114DFF2CD775B33E12F6628F6D23F1AD3F936F6171A2007AEBB63C71C0B,14635865,2023-12-01 09:06:17,509,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,10460.54038,2608.741512,3,3433.030617,3.947915,3.882083,5.132246,-161.448527,4.124586,4.755735,,
BOT,ORAI_USDC,F69B3BB252323D35786905F1A6543D6290BAA429E0D656C9DDCDF2815545E424,14636361,2023-12-01 09:53:37,510,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4261.945083,1061.610911,3,1395.053725,3.942274,3.876555,5.124938,-76.783908,1.676074,-0.53399,,
BOT,ORAI_USDC,F69B3BB252323D35786905F1A6543D6290BAA429E0D656C9DDCDF2815545E424,14636361,2023-12-01 09:53:37,512,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4159.832673,1030.392835,3,1371.046252,3.991816,3.925271,5.189342,-46.693917,1.647232,-1.306538,,
BOT,ORAI_USDC,1BD6FADC4637CE1DDD6BF615C0A90FD7D0D11FC2FD90998652B2606A6C95F214,14636542,2023-12-01 10:10:55,513,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,6872.108498,1699.892157,3,2265.748244,3.998632,3.931967,5.198194,-74.863766,2.722164,-2.395148,,
USER,ORAI_USDC,3587D32385678CD5A34AD61A051F6809259BB3AD818A1503E582AB211ECF30AE,14637415,2023-12-01 11:34:17,501,Close,BUY,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,1067.883799,263.770028,3,347.992359,3.957906,4.089836,0,23.906722,0.418092,-1.374241,,
BOT,ORAI_USDC,07741F12EDE4C761A8CCD46CD2E633FBEE2AD2840C1ACE7422F032FFFEBC949F,14637131,2023-12-01 11:07:11,514,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4490.001821,1114.15537,3,1473.948881,3.968788,3.902627,5.159406,-68.155178,1.770862,-0.545936,,
BOT,ORAI_USDC,4E05484DC077A6ED186B57C098D460AAFA0A2ADF7212172ACD43B1668A6B5E43,14637203,2023-12-01 11:14:02,515,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5569.895567,1372.934605,3,1841.119605,4.023031,3.955962,5.229916,-46.536752,2.211996,-0.16887,,
BOT,ORAI_USDC,7EDC5446498C3930926DCB74AF60DCE0235A20F8FC5245E46327EDAB03C4A0F3,14637639,2023-12-01 11:55:38,517,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,3946.581328,972.960321,3,1301.707363,4.013649,3.946743,5.217728,-41.459239,1.563924,-0.119674,,
BOT,ORAI_USDC,7EDC5446498C3930926DCB74AF60DCE0235A20F8FC5245E46327EDAB03C4A0F3,14637639,2023-12-01 11:55:38,518,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4527.270873,1109.884628,3,1493.266297,4.036274,3.968988,5.247136,-47.471982,1.794072,1.019983,,
USER,INJ_USDC,032635E584C14D101C80CE4C4014FDF0EA5A283D4D145A08F094FF305DDCF2C1,14637364,2023-12-01 11:29:26,505,Close,BUY,orai1g2ucrt0v7h762c2dtj30ytyr8497ugm5n0nxla,2996.399984,170.270777,3,998.8,17.597852,18.284447,0,-0.000016,1.2,-18.871961,,
BOT,ORAI_USDC,23EA1B5207F991614BD37F871E14A620B6EF6C93431D2B1E8C69C38E3A9146C1,14638205,2023-12-01 12:49:39,519,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,3938.703493,965.946935,3,1304.229628,4.050625,3.983101,5.265795,-26.014609,1.566954,0.312,,
BOT,ORAI_USDC,23EA1B5207F991614BD37F871E14A620B6EF6C93431D2B1E8C69C38E3A9146C1,14638205,2023-12-01 12:49:39,520,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4216.058203,1028.42196,3,1381.18244,4.029034,3.961869,5.237726,-72.510883,1.65941,0.33218,,
BOT,ORAI_USDC,23EA1B5207F991614BD37F871E14A620B6EF6C93431D2B1E8C69C38E3A9146C1,14638205,2023-12-01 12:49:39,521,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,3871.723575,939.418221,3,1271.861763,4.061647,3.99394,5.280124,-56.138286,1.528066,-0.559893,,
USER,ORAI_USDC,944A5680A8A18BA8FEB0C2803EF134A45363D4BCE8856C1526EA1E151D4BD033,14638556,2023-12-01 13:23:12,371,Close,BUY,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,890.736907,214.076808,3,299.64,4.199053,4.339021,0,-8.183093,0.36,-5.628293,,
USER,ORAI_USDC,E97CB1239F6004A6191860412896083264B91AD24215CAF867DFC6049402F13A,14638552,2023-12-01 13:22:50,379,Close,BUY,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,916.305248,219.961929,3,299.64,4.086707,4.22293,0,17.385248,0.36,-6.402651,,
USER,ORAI_USDC,8CF5CAD8ECDFCC346302EE2403504B843A79E32C4F24E62F68D2F1ED4B5F5804,14638537,2023-12-01 13:21:24,402,Close,BUY,orai18vyspza5ndpg5wss0u7mqs7g50zekjrjvc2dys,907.139864,217.502583,3,299.64,4.132916,4.22,0,8.219864,0.36,-7.024898,,
BOT,ORAI_USDC,AD86B1E244AF71BC32DB4E06CE24B694BA92C1F9534F5DDBFE1C4965BBD66AAB,14638358,2023-12-01 13:04:16,522,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4576.941963,1105.637996,3,1503.333386,4.079092,4.011093,5.302801,-66.941805,1.806166,-1.373202,,
USER,ORAI_USDC,C82172AC94A95D8A81311C6A599CB620BAB6717067C146D5D9C9E2C1BC779805,14638786,2023-12-01 13:45:10,523,Close,BUY,orai1g2ucrt0v7h762c2dtj30ytyr8497ugm5n0nxla,2999.660832,723.764588,3,998.8,4.14002,4.28802,0,3.260832,1.2,0,,
BOT,ORAI_USDC,AD86B1E244AF71BC32DB4E06CE24B694BA92C1F9534F5DDBFE1C4965BBD66AAB,14638358,2023-12-01 13:04:16,524,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,3879.207888,931.916491,3,1285.325908,4.137685,4.068711,5.378974,-23.230164,1.544244,0,,
BOT,ORAI_USDC,FE58ECFA74C647E1BAB3D2BBCCD69B195B4CF97AFA0D60FB64BE7D604E9F6A47,14638400,2023-12-01 13:08:17,525,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5503.952568,1323.642148,3,1834.650855,4.158187,4.088866,5.405619,-0.000003,2.204226,0,,
BOT,ORAI_USDC,B5E243791C3A8DFD1601F7563209D2C1D402749618AB6E70DE9FDD89D2484706,14638535,2023-12-01 13:21:12,526,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5577.601337,1331.687354,3,1859.200446,4.188371,4.258195,2.931872,-0.000001,2.23372,0,,
BOT,ORAI_USDC,7215F98D19A540F05BD49BEAA9F1F1A198FEE63E11FAAA1F08EB609F7A38D52F,14638692,2023-12-01 13:36:11,527,Close,SELL,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,3985.748536,962.312039,3,1330.413947,4.147554,4.078415,5.391803,5.493305,1.598414,0,,
BOT,ORAI_USDC,0468F8197C6CADA07C3899D63A5C3ED67BBB7BAD894279F902694BAAF0DB5715,14638866,2023-12-01 13:52:47,529,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4023.246307,958.982074,3,1325.68916,4.147176,4.216307,2.903031,46.178827,1.592738,0,,
BOT,ORAI_USDC,0468F8197C6CADA07C3899D63A5C3ED67BBB7BAD894279F902694BAAF0DB5715,14638866,2023-12-01 13:52:47,530,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,8818.560843,2119.690969,3,2954.913224,4.18209,4.25182,2.927483,-46.178829,3.550156,0,,
USER,ORAI_USDC,74BE106EBA54D32B6EB7CF54C3D04E2AE9A3BD39B09AF270D0479988B269B37E,14639438,2023-12-01 14:47:33,434,Close,BUY,orai14c9p94ylg58wvetcj69ul9h2ew8ujga97wlmsl,3592.558644,852.835138,3,1159.354998,4.078238,5.43765,3.738384,114.49365,1.392896,-25.098938,,
BOT,ORAI_USDC,79BEC7021E533D1519751DEB17195414DC4D7A51B95432B3FEA72002E612A808,14639042,2023-12-01 14:09:31,531,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,7624.506579,1829.490107,3,2535.072407,4.157014,4.226322,2.909927,19.289358,3.04574,1.670324,,
BOT,ORAI_USDC,2922F08FBFA5C29A4F6CAE9B1EFE3F6B06810EC02CC5386E9ADCA02006E144CA,14639430,2023-12-01 14:46:47,534,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5766.167959,1360.545385,3,1887.635248,4.162232,4.23162,2.913575,103.262215,2.267882,0,,
BOT,ORAI_USDC,586F3BD90B1855DA814C22B3C820D6F062A020BA2CD23FAFDDCDC8548CE8A47B,14639479,2023-12-01 14:51:28,535,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4627.11825,1094.976234,3,1529.378399,4.190168,4.260019,2.933128,38.983053,1.837458,0,,
BOT,ORAI_USDC,3064BBFCDCAE98AF7EA58BC91BBF115891053BF07EDB5C67B4F4411CECF63F42,14639547,2023-12-01 14:57:58,536,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,9325.65849,2211.604073,3,3117.086912,4.22827,4.298772,2.95981,-25.602246,3.744998,0,,
BOT,ORAI_USDC,B8E88514F051758655683677FDC363EBB86EF42CCD8F8ACD7193BC3BAA1BE6CF,14639562,2023-12-01 14:59:24,537,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4617.451442,1098.266628,3,1543.183045,4.215323,4.285593,2.950736,-12.097693,1.854044,0,,
BOT,ORAI_USDC,B8E88514F051758655683677FDC363EBB86EF42CCD8F8ACD7193BC3BAA1BE6CF,14639562,2023-12-01 14:59:24,539,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5729.905809,1372.083568,3,1931.238799,4.222568,4.292963,2.95581,-63.810588,2.32027,0,,
BOT,ORAI_USDC,B8E88514F051758655683677FDC363EBB86EF42CCD8F8ACD7193BC3BAA1BE6CF,14639562,2023-12-01 14:59:24,540,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,5222.600179,1259.588462,3,1775.045991,4.22768,4.298159,2.959388,-102.537794,2.132614,0,,
USER,ORAI_USDC,76E3A2F74858101E5A10ADE2DBEA60B67AD5E163259DF80291A36FDA9F1F4C3C,14640049,2023-12-01 15:46:02,427,Close,BUY,orai1nguf2nsgpzpmvsvf05h505c96p3h3w87zfn8zy,21.946123,4.951615,3,6.720102,4.07146,6.2,3.55,1.785817,0.008072,-0.164972,,
USER,ORAI_USDC,867DFABED66D4FE5639DAA6423AF9510A105FA88B7DE260E4D8F95C1C33952A1,14639570,2023-12-01 15:00:10,538,Close,SELL,orai14c9p94ylg58wvetcj69ul9h2ew8ujga97wlmsl,3900.913205,921.902812,3,1295.997626,4.217356,0.000001,0,-12.920327,1.557064,0,,
BOT,ORAI_USDC,E92C6E732B87E31E4D200CA74259E2EB71894B4813EA1C8C80E79899A65FA1B0,14639576,2023-12-01 15:00:47,541,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,4730.609349,1118.587233,3,1567.541557,4.204075,4.274158,2.942863,27.984678,1.883308,0.788603,,
BOT,ORAI_USDC,E92C6E732B87E31E4D200CA74259E2EB71894B4813EA1C8C80E79899A65FA1B0,14639576,2023-12-01 15:00:47,542,Close,BUY,orai15vc7z4zyyam999zp6rwealm06lvuy9ykumwlpl,16234.44432,3891.569813,3,5417.283287,4.176168,4.245824,2.923354,-17.405546,6.50855,2.743556,,
